[F] Received | Sender: [A] | Topic: chat | Message:  Hello guys 3  | Latency: 0.0455s | Lamport: 3
[A] Received | Sender: [A] | Topic: chat | Message:  Hello guys 3  | Latency: 0.0503s | Lamport: 6
[B] Received | Sender: [A] | Topic: chat | Message:  Hello guys 4  | Latency: 0.0080s | Lamport: 4
[C] Received | Sender: [A] | Topic: chat | Message:  Hello guys 4  | Latency: 0.0156s | Lamport: 4
[D] Received | Sender: [A] | Topic: chat | Message:  Hello guys 4  | Latency: 0.0262s | Lamport: 4
[E] Received | Sender: [A] | Topic: chat | Message:  Hello guys 4  | Latency: 0.0374s | Lamport: 4
[F] Received | Sender: [A] | Topic: chat | Message:  Hello guys 4  | Latency: 0.0428s | Lamport: 4
[A] Received | Sender: [A] | Topic: chat | Message:  Hello guys 4  | Latency: 0.0452s | Lamport: 8
[B] Received | Sender: [A] | Topic: chat | Message:  Hello guys 1  | Latency: 0.0348s | Lamport: 1
[C] Received | Sender: [A] | Topic: chat | Message:  Hello guys 1  | Latency: 0.0602s | Lamport: 1
[D] Received | Sender: [A] | Topic: chat | Message:  Hello guys 1  | Latency: 0.0724s | Lamport: 1
[E] Received | Sender: [A] | Topic: chat | Message:  Hello guys 1  | Latency: 0.0899s | Lamport: 1
[F] Received | Sender: [A] | Topic: chat | Message:  Hello guys 1  | Latency: 0.1070s | Lamport: 1
[A] Received | Sender: [A] | Topic: chat | Message:  Hello guys 1  | Latency: 0.1099s | Lamport: 2
